event_id,source_row_id,date,start,end,calendar_name,summary,part_summary,event_type,book_ref,calendar_analysis_duration_hours,wall_clock_duration_hours,include_in_first_pass_time,inclusion_rule,overlap_policy_duration_hours,overlap_policy_rule,overlap_other_events,overlap_other_calendars,overlap_restored_hours,title,finish_id,matched_finish_date,match_method
calendar_analysis_row_009772_part_0,calendar_analysis_row_009772,2023-02-08,2023-02-08 05:45:00+00:00,2023-02-08 07:15:00+00:00,Things,Book:mlfp,Book:mlfp,reading,mlfp,1.5,1.5,True,explicit_reading_or_audiobook_duration,1.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009803_part_0,calendar_analysis_row_009803,2023-02-10,2023-02-10 05:45:00+00:00,2023-02-10 06:15:00+00:00,Things,Book:mlfp,Book:mlfp,reading,mlfp,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009819_part_0,calendar_analysis_row_009819,2023-02-11,2023-02-11 06:45:00+00:00,2023-02-11 07:00:00+00:00,Things,book:mlfp,book:mlfp,reading,mlfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009875_part_0,calendar_analysis_row_009875,2023-02-14,2023-02-14 06:15:00+00:00,2023-02-14 06:45:00+00:00,Things,Book:mlfp,Book:mlfp,reading,mlfp,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009942_part_0,calendar_analysis_row_009942,2023-02-18,2023-02-18 19:15:00+00:00,2023-02-18 20:00:00+00:00,clark.benham@gmail.com,read: ml,read: ml,reading,ml,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009999_part_0,calendar_analysis_row_009999,2023-02-21,2023-02-21 07:45:00+00:00,2023-02-21 08:30:00+00:00,clark.benham@gmail.com,Read: ml,Read: ml,reading,ml,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010001_part_0,calendar_analysis_row_010001,2023-02-21,2023-02-21 09:00:00+00:00,2023-02-21 09:30:00+00:00,clark.benham@gmail.com,Read: ml,Read: ml,reading,ml,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010042_part_0,calendar_analysis_row_010042,2023-02-24,2023-02-24 06:30:00+00:00,2023-02-24 06:45:00+00:00,Things,Book:mlfp,Book:mlfp,reading,mlfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010085_part_0,calendar_analysis_row_010085,2023-02-26,2023-02-26 18:15:00+00:00,2023-02-26 18:45:00+00:00,Things,book:wdycwopy,book:wdycwopy,reading,wdycwopy,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010101_part_0,calendar_analysis_row_010101,2023-02-27,2023-02-27 07:00:00+00:00,2023-02-27 07:15:00+00:00,Things,book:rlai,book:rlai,reading,rlai,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010104_part_0,calendar_analysis_row_010104,2023-02-27,2023-02-27 11:00:00+00:00,2023-02-27 11:15:00+00:00,Things,Book:rlai,Book:rlai,reading,rlai,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010131_part_0,calendar_analysis_row_010131,2023-03-01,2023-03-01 02:15:00+00:00,2023-03-01 03:00:00+00:00,Things,book:syfj,book:syfj,reading,syfj,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010140_part_0,calendar_analysis_row_010140,2023-03-01,2023-03-01 09:30:00+00:00,2023-03-01 09:45:00+00:00,Things,book:rlai,book:rlai,reading,rlai,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010152_part_0,calendar_analysis_row_010152,2023-03-02,2023-03-02 05:45:00+00:00,2023-03-02 06:00:00+00:00,Things,Book:rlai,Book:rlai,reading,rlai,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010160_part_0,calendar_analysis_row_010160,2023-03-02,2023-03-02 14:30:00+00:00,2023-03-02 14:45:00+00:00,clark.benham@gmail.com,read: rlai,read: rlai,reading,rlai,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010184_part_0,calendar_analysis_row_010184,2023-03-04,2023-03-04 02:45:00+00:00,2023-03-04 03:15:00+00:00,Things,book:mod,book:mod,reading,mod,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010235_part_0,calendar_analysis_row_010235,2023-03-07,2023-03-07 06:15:00+00:00,2023-03-07 06:30:00+00:00,clark.benham@gmail.com,Read: ml,Read: ml,reading,ml,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010236_part_0,calendar_analysis_row_010236,2023-03-07,2023-03-07 06:45:00+00:00,2023-03-07 07:00:00+00:00,Things,Book:rlai,Book:rlai,reading,rlai,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010269_part_0,calendar_analysis_row_010269,2023-03-09,2023-03-09 04:30:00+00:00,2023-03-09 05:15:00+00:00,clark.benham@gmail.com,read: ml,read: ml,reading,ml,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010297_part_0,calendar_analysis_row_010297,2023-03-13,2023-03-13 00:15:00+00:00,2023-03-13 03:55:00+00:00,clark.benham@gmail.com,read: ml,read: ml,reading,ml,3.541666666666667,3.6666666666666665,True,explicit_reading_or_audiobook_duration,3.6666666666666665,full_duration_minor_overlap,dinner,"Meals, Supplements, Sleep",0.12499999999999956,,,,
calendar_analysis_row_010357_part_0,calendar_analysis_row_010357,2023-03-16,2023-03-16 06:00:00+00:00,2023-03-16 06:15:00+00:00,Things,book:rlai,book:rlai,reading,rlai,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010419_part_0,calendar_analysis_row_010419,2023-03-18,2023-03-18 22:45:00+00:00,2023-03-18 23:30:00+00:00,Things,book:lmam,book:lmam,reading,lmam,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010484_part_0,calendar_analysis_row_010484,2023-03-22,2023-03-22 06:45:00+00:00,2023-03-22 07:00:00+00:00,Things,Book:rlai,Book:rlai,reading,rlai,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010512_part_0,calendar_analysis_row_010512,2023-03-24,2023-03-24 03:00:00+00:00,2023-03-24 03:15:00+00:00,Things,Book:dmm,Book:dmm,reading,dmm,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010516_part_0,calendar_analysis_row_010516,2023-03-24,2023-03-24 07:00:00+00:00,2023-03-24 08:00:00+00:00,Things,Book:rust,Book:rust,reading,rust,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010603_part_0,calendar_analysis_row_010603,2023-03-28,2023-03-28 05:45:00+00:00,2023-03-28 06:15:00+00:00,Things,Book:rlai,Book:rlai,reading,rlai,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010693_part_0,calendar_analysis_row_010693,2023-04-02,2023-04-02 08:30:00+00:00,2023-04-02 09:30:00+00:00,Things,Read: tlp,Read: tlp,reading,tlp,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010702_part_0,calendar_analysis_row_010702,2023-04-02,2023-04-02 21:15:00+00:00,2023-04-02 23:00:00+00:00,Things,Read: TLP,Read: TLP,reading,TLP,1.75,1.75,True,explicit_reading_or_audiobook_duration,1.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010716_part_0,calendar_analysis_row_010716,2023-04-03,2023-04-03 05:00:00+00:00,2023-04-03 07:30:00+00:00,Things,Read: TLP,Read: TLP,reading,TLP,2.5,2.5,True,explicit_reading_or_audiobook_duration,2.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010720_part_0,calendar_analysis_row_010720,2023-04-03,2023-04-03 09:30:00+00:00,2023-04-03 10:45:00+00:00,Things,Read: TLP,Read: TLP,reading,TLP,1.25,1.25,True,explicit_reading_or_audiobook_duration,1.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010727_part_0,calendar_analysis_row_010727,2023-04-03,2023-04-03 12:30:00+00:00,2023-04-03 13:30:00+00:00,Things,Read: TLP,Read: TLP,reading,TLP,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010839_part_0,calendar_analysis_row_010839,2023-04-09,2023-04-09 16:30:00+00:00,2023-04-09 17:00:00+00:00,Things,Book:diaspora,Book:diaspora,reading,diaspora,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010932_part_0,calendar_analysis_row_010932,2023-04-13,2023-04-13 21:15:00+00:00,2023-04-14 00:00:00+00:00,Things,book:tmc,book:tmc,reading,tmc,1.375,2.75,True,explicit_reading_or_audiobook_duration,1.375,calendar_analysis_duration_incompatible_overlap,Job: Hive,clark.benham@gmail.com,0.0,,,,
calendar_analysis_row_010951_part_0,calendar_analysis_row_010951,2023-04-15,2023-04-15 01:15:00+00:00,2023-04-15 01:30:00+00:00,Things,book:afrm,book:afrm,reading,afrm,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010953_part_0,calendar_analysis_row_010953,2023-04-15,2023-04-15 09:30:00+00:00,2023-04-15 11:00:00+00:00,Things,Book:afrm,Book:afrm,reading,afrm,1.5,1.5,True,explicit_reading_or_audiobook_duration,1.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_011074_part_0,calendar_analysis_row_011074,2023-04-21,2023-04-21 06:30:00+00:00,2023-04-21 06:45:00+00:00,Things,Read: ml,Read: ml,reading,ml,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_011189_part_0,calendar_analysis_row_011189,2023-04-28,2023-04-28 04:30:00+00:00,2023-04-28 04:45:00+00:00,clark.benham@gmail.com,read: ml,read: ml,reading,ml,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_011405_part_0,calendar_analysis_row_011405,2023-05-10,2023-05-10 01:45:00+00:00,2023-05-10 02:45:00+00:00,clark.benham@gmail.com,read: ml,read: ml,reading,ml,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_011411_part_0,calendar_analysis_row_011411,2023-05-10,2023-05-10 05:45:00+00:00,2023-05-10 06:15:00+00:00,Things,book:wthwos,book:wthwos,reading,wthwos,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_011456_part_0,calendar_analysis_row_011456,2023-05-15,2023-05-15 03:45:00+00:00,2023-05-15 04:00:00+00:00,Things,book:pra,book:pra,reading,pra,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_011467_part_0,calendar_analysis_row_011467,2023-05-15,2023-05-15 21:45:00+00:00,2023-05-15 22:30:00+00:00,Things,book:pr,book:pr,reading,pr,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_011487_part_0,calendar_analysis_row_011487,2023-05-16,2023-05-16 17:45:00+00:00,2023-05-16 19:00:00+00:00,Things,book:abbf,book:abbf,reading,abbf,1.25,1.25,True,explicit_reading_or_audiobook_duration,1.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_011502_part_0,calendar_analysis_row_011502,2023-05-17,2023-05-17 04:45:00+00:00,2023-05-17 05:30:00+00:00,Things,Book:bfa,Book:bfa,reading,bfa,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_011503_part_0,calendar_analysis_row_011503,2023-05-17,2023-05-17 06:00:00+00:00,2023-05-17 06:15:00+00:00,Things,Book:bfa,Book:bfa,reading,bfa,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_011712_part_0,calendar_analysis_row_011712,2023-06-01,2023-06-01 11:15:00+00:00,2023-06-01 11:30:00+00:00,Things,Book:sp,Book:sp,reading,sp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_011840_part_0,calendar_analysis_row_011840,2023-06-07,2023-06-07 05:30:00+00:00,2023-06-07 05:45:00+00:00,clark.benham@gmail.com,Read: ML,Read: ML,reading,ML,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_012103_part_0,calendar_analysis_row_012103,2023-06-21,2023-06-21 01:15:00+00:00,2023-06-21 01:45:00+00:00,Things,Read: rust,Read: rust,reading,rust,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_012112_part_0,calendar_analysis_row_012112,2023-06-21,2023-06-21 05:00:00+00:00,2023-06-21 05:30:00+00:00,Things,Read: Rust,Read: Rust,reading,Rust,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_012128_part_0,calendar_analysis_row_012128,2023-06-22,2023-06-22 05:30:00+00:00,2023-06-22 06:00:00+00:00,Things,Read: rust,Read: rust,reading,rust,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_012129_part_0,calendar_analysis_row_012129,2023-06-22,2023-06-22 06:15:00+00:00,2023-06-22 06:30:00+00:00,Things,Read: Rust,Read: Rust,reading,Rust,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_012150_part_0,calendar_analysis_row_012150,2023-06-23,2023-06-23 05:45:00+00:00,2023-06-23 06:00:00+00:00,Things,book:Rust,book:Rust,reading,Rust,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_012279_part_0,calendar_analysis_row_012279,2023-06-29,2023-06-29 06:00:00+00:00,2023-06-29 06:15:00+00:00,Things,Book:mlfp,Book:mlfp,reading,mlfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_012420_part_0,calendar_analysis_row_012420,2023-07-06,2023-07-06 05:30:00+00:00,2023-07-06 05:45:00+00:00,Things,read: mlfp,read: mlfp,reading,mlfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_012690_part_0,calendar_analysis_row_012690,2023-07-19,2023-07-19 05:00:00+00:00,2023-07-19 05:30:00+00:00,Things,Book:mlfp,Book:mlfp,reading,mlfp,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_013075_part_0,calendar_analysis_row_013075,2023-08-05,2023-08-05 23:00:00+00:00,2023-08-06 00:15:00+00:00,Things,Book:wthwos,Book:wthwos,reading,wthwos,1.25,1.25,True,explicit_reading_or_audiobook_duration,1.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_013078_part_0,calendar_analysis_row_013078,2023-08-06,2023-08-06 04:30:00+00:00,2023-08-06 06:30:00+00:00,Things,Book:wthwos,Book:wthwos,reading,wthwos,2.0,2.0,True,explicit_reading_or_audiobook_duration,2.0,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_013114_part_0,calendar_analysis_row_013114,2023-08-07,2023-08-07 18:45:00+00:00,2023-08-07 19:00:00+00:00,Things,book:wthwos,book:wthwos,reading,wthwos,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_013145_part_0,calendar_analysis_row_013145,2023-08-08,2023-08-08 19:00:00+00:00,2023-08-08 20:00:00+00:00,Things,Book:wthwos,Book:wthwos,reading,wthwos,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_013273_part_0,calendar_analysis_row_013273,2023-08-15,2023-08-15 22:00:00+00:00,2023-08-16 00:00:00+00:00,Things,Read journal,Read journal,reading,journal,2.0,2.0,True,explicit_reading_or_audiobook_duration,2.0,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_013685_part_0,calendar_analysis_row_013685,2023-09-04,2023-09-04 22:15:00+00:00,2023-09-04 23:15:00+00:00,Things,book:Knudsen,book:Knudsen,reading,Knudsen,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_013694_part_0,calendar_analysis_row_013694,2023-09-05,2023-09-05 05:00:00+00:00,2023-09-05 07:30:00+00:00,Things,Book:Knudsen,Book:Knudsen,reading,Knudsen,2.375,2.5,True,explicit_reading_or_audiobook_duration,2.5,full_duration_minor_overlap,sleep,"Meals, Supplements, Sleep",0.125,,,,
calendar_analysis_row_013722_part_0,calendar_analysis_row_013722,2023-09-06,2023-09-06 03:45:00+00:00,2023-09-06 04:00:00+00:00,Things,Book:mlfp,Book:mlfp,reading,mlfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_013746_part_0,calendar_analysis_row_013746,2023-09-07,2023-09-07 04:30:00+00:00,2023-09-07 04:45:00+00:00,Things,Book:mlfp,Book:mlfp,reading,mlfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_013797_part_0,calendar_analysis_row_013797,2023-09-09,2023-09-09 03:45:00+00:00,2023-09-09 04:15:00+00:00,Things,Book:mlfp,Book:mlfp,reading,mlfp,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_013862_part_0,calendar_analysis_row_013862,2023-09-12,2023-09-12 02:30:00+00:00,2023-09-12 03:15:00+00:00,clark.benham@gmail.com,read ml papers,read ml papers,reading,ml papers,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_013867_part_0,calendar_analysis_row_013867,2023-09-12,2023-09-12 06:15:00+00:00,2023-09-12 06:45:00+00:00,Things,Book:mlfp,Book:mlfp,reading,mlfp,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_013926_part_0,calendar_analysis_row_013926,2023-09-14,2023-09-14 05:45:00+00:00,2023-09-14 06:00:00+00:00,Things,book:mlfp,book:mlfp,reading,mlfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_013931_part_0,calendar_analysis_row_013931,2023-09-14,2023-09-14 07:45:00+00:00,2023-09-14 08:00:00+00:00,Things,book:Knudsen,book:Knudsen,reading,Knudsen,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_013978_part_0,calendar_analysis_row_013978,2023-09-16,2023-09-16 04:30:00+00:00,2023-09-16 05:00:00+00:00,Things,book:litfw,book:litfw,reading,litfw,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_013986_part_0,calendar_analysis_row_013986,2023-09-16,2023-09-16 15:30:00+00:00,2023-09-16 16:45:00+00:00,Things,Book:litfw,Book:litfw,reading,litfw,1.25,1.25,True,explicit_reading_or_audiobook_duration,1.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_014003_part_0,calendar_analysis_row_014003,2023-09-17,2023-09-17 04:30:00+00:00,2023-09-17 05:00:00+00:00,Things,Book:litfw,Book:litfw,reading,litfw,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_014020_part_0,calendar_analysis_row_014020,2023-09-17,2023-09-17 19:30:00+00:00,2023-09-17 20:30:00+00:00,Things,Book:litfw,Book:litfw,reading,litfw,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_014033_part_0,calendar_analysis_row_014033,2023-09-18,2023-09-18 05:00:00+00:00,2023-09-18 05:30:00+00:00,Things,Book:mlfp,Book:mlfp,reading,mlfp,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_014056_part_0,calendar_analysis_row_014056,2023-09-19,2023-09-19 04:45:00+00:00,2023-09-19 05:00:00+00:00,Things,Book:mlfp,Book:mlfp,reading,mlfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_014076_part_0,calendar_analysis_row_014076,2023-09-20,2023-09-20 04:00:00+00:00,2023-09-20 04:45:00+00:00,Things,book:mlfp,book:mlfp,reading,mlfp,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_014100_part_0,calendar_analysis_row_014100,2023-09-21,2023-09-21 04:30:00+00:00,2023-09-21 05:00:00+00:00,Things,Book:ladr,Book:ladr,reading,ladr,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_014136_part_0,calendar_analysis_row_014136,2023-09-23,2023-09-23 06:15:00+00:00,2023-09-23 06:30:00+00:00,Things,Book:ladr,Book:ladr,reading,ladr,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_014187_part_0,calendar_analysis_row_014187,2023-09-25,2023-09-25 05:15:00+00:00,2023-09-25 05:45:00+00:00,Things,Book:ladr,Book:ladr,reading,ladr,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_014210_part_0,calendar_analysis_row_014210,2023-09-26,2023-09-26 04:30:00+00:00,2023-09-26 04:45:00+00:00,Things,Book:ladr,Book:ladr,reading,ladr,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_014255_part_0,calendar_analysis_row_014255,2023-09-28,2023-09-28 04:45:00+00:00,2023-09-28 05:00:00+00:00,Things,book:ladr,book:ladr,reading,ladr,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_014296_part_0,calendar_analysis_row_014296,2023-09-30,2023-09-30 01:30:00+00:00,2023-09-30 02:00:00+00:00,Things,Read: run bookworm,Read: run bookworm,reading,run bookworm,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_014302_part_0,calendar_analysis_row_014302,2023-09-30,2023-09-30 05:30:00+00:00,2023-09-30 05:45:00+00:00,Things,Book:ladr,Book:ladr,reading,ladr,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_014438_part_0,calendar_analysis_row_014438,2023-10-06,2023-10-06 04:30:00+00:00,2023-10-06 04:45:00+00:00,Things,Book:ladr,Book:ladr,reading,ladr,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_014493_part_0,calendar_analysis_row_014493,2023-10-08,2023-10-08 19:15:00+00:00,2023-10-08 19:30:00+00:00,Things,Book:litfw,Book:litfw,reading,litfw,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_014502_part_0,calendar_analysis_row_014502,2023-10-08,2023-10-08 22:00:00+00:00,2023-10-08 22:15:00+00:00,Things,Book:wthwos,Book:wthwos,reading,wthwos,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_014541_part_0,calendar_analysis_row_014541,2023-10-10,2023-10-10 04:45:00+00:00,2023-10-10 05:00:00+00:00,Things,book:ladr,book:ladr,reading,ladr,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_014548_part_0,calendar_analysis_row_014548,2023-10-10,2023-10-10 10:15:00+00:00,2023-10-10 10:45:00+00:00,Things,Book:ladr,Book:ladr,reading,ladr,0.25,0.5,True,explicit_reading_or_audiobook_duration,0.5,full_duration_minor_overlap,sleep,"Meals, Supplements, Sleep",0.25,,,,
calendar_analysis_row_014632_part_0,calendar_analysis_row_014632,2023-10-16,2023-10-16 02:45:00+00:00,2023-10-16 03:00:00+00:00,Things,Book:ladr,Book:ladr,reading,ladr,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_014672_part_0,calendar_analysis_row_014672,2023-10-18,2023-10-18 03:30:00+00:00,2023-10-18 04:15:00+00:00,Things,Book:ladr,Book:ladr,reading,ladr,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_014714_part_0,calendar_analysis_row_014714,2023-10-19,2023-10-19 22:00:00+00:00,2023-10-19 23:45:00+00:00,Things,book:tkt,book:tkt,reading,tkt,1.75,1.75,True,explicit_reading_or_audiobook_duration,1.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_014725_part_0,calendar_analysis_row_014725,2023-10-20,2023-10-20 04:30:00+00:00,2023-10-20 04:45:00+00:00,Things,Book:ladr,Book:ladr,reading,ladr,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_014732_part_0,calendar_analysis_row_014732,2023-10-20,2023-10-20 15:15:00+00:00,2023-10-20 15:30:00+00:00,Things,Book:ladr,Book:ladr,reading,ladr,0.125,0.25,True,explicit_reading_or_audiobook_duration,0.25,full_duration_minor_overlap,breakfast,"Meals, Supplements, Sleep",0.125,,,,
