event_id,source_row_id,date,start,end,calendar_name,summary,part_summary,event_type,book_ref,calendar_analysis_duration_hours,wall_clock_duration_hours,include_in_first_pass_time,inclusion_rule,overlap_policy_duration_hours,overlap_policy_rule,overlap_other_events,overlap_other_calendars,overlap_restored_hours,title,finish_id,matched_finish_date,match_method
calendar_analysis_row_021656_part_0,calendar_analysis_row_021656,2024-08-19,2024-08-19 19:00:00+00:00,2024-08-19 19:30:00+00:00,Things,book:toboe,book:toboe,reading,toboe,0.375,0.5,True,explicit_reading_or_audiobook_duration,0.5,full_duration_minor_overlap,Failed nap,"Meals, Supplements, Sleep",0.125,the Oxford book of essays,finish_0131,2025-03-22,ref_to_finished_title
calendar_analysis_row_021694_part_0,calendar_analysis_row_021694,2024-08-21,2024-08-21 07:15:00+00:00,2024-08-21 07:30:00+00:00,Things,Book:tobos,Book:tobos,reading,tobos,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,The Oxford Book of Short Stories,finish_0094,2024-09-14,ref_to_finished_title
calendar_analysis_row_021695_part_0,calendar_analysis_row_021695,2024-08-21,2024-08-21 07:30:00+00:00,2024-08-21 08:00:00+00:00,Things,book:pp,book:pp,reading,pp,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_021722_part_0,calendar_analysis_row_021722,2024-08-22,2024-08-22 08:45:00+00:00,2024-08-22 09:30:00+00:00,Things,book:toboss,book:toboss,reading,toboss,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,The Oxford Book of Short Stories,finish_0094,2024-09-14,ref_to_finished_title
calendar_analysis_row_021732_part_0,calendar_analysis_row_021732,2024-08-22,2024-08-22 19:15:00+00:00,2024-08-22 20:45:00+00:00,Things,book:toboss,book:toboss,reading,toboss,1.4583333333333337,1.5,True,explicit_reading_or_audiobook_duration,1.5,full_duration_minor_overlap,lunch,"Meals, Supplements, Sleep",0.0416666666666663,The Oxford Book of Short Stories,finish_0094,2024-09-14,ref_to_finished_title
calendar_analysis_row_021755_part_0,calendar_analysis_row_021755,2024-08-23,2024-08-23 22:30:00+00:00,2024-08-23 22:45:00+00:00,Things,Book:toboss,Book:toboss,reading,toboss,0.125,0.25,True,explicit_reading_or_audiobook_duration,0.25,full_duration_minor_overlap,Snack,"Meals, Supplements, Sleep",0.125,The Oxford Book of Short Stories,finish_0094,2024-09-14,ref_to_finished_title
calendar_analysis_row_021768_part_0,calendar_analysis_row_021768,2024-08-24,2024-08-24 10:15:00+00:00,2024-08-24 12:15:00+00:00,Things,book:tinad,book:tinad,reading,tinad,2.0,2.0,True,explicit_reading_or_audiobook_duration,2.0,calendar_analysis_duration,,,0.0,there is no anti-memetic division,finish_0090,2024-08-24,ref_to_finished_title
calendar_analysis_row_021775_part_0,calendar_analysis_row_021775,2024-08-24,2024-08-24 18:15:00+00:00,2024-08-24 19:15:00+00:00,Things,Finished book: there is no anti-memetic division,Finished book: there is no anti-memetic division,finished,there is no anti-memetic division,1.0,1.0,True,explicit_finished_book_duration,1.0,calendar_analysis_duration,,,0.0,there is no anti-memetic division,finish_0090,2024-08-24,finished_event_identity
calendar_analysis_row_021777_part_0,calendar_analysis_row_021777,2024-08-24,2024-08-24 20:00:00+00:00,2024-08-24 21:00:00+00:00,Things,book:apgte,book:apgte,reading,apgte,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_021823_part_0,calendar_analysis_row_021823,2024-08-26,2024-08-26 19:45:00+00:00,2024-08-26 21:15:00+00:00,Things,book:ctl,book:ctl,reading,ctl,1.5,1.5,True,explicit_reading_or_audiobook_duration,1.5,calendar_analysis_duration,,,0.0,consider the lobster,finish_0091,2024-08-27,ref_to_finished_title
calendar_analysis_row_021828_part_0,calendar_analysis_row_021828,2024-08-27,2024-08-27 01:00:00+00:00,2024-08-27 01:30:00+00:00,Things,book:ctl,book:ctl,reading,ctl,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,consider the lobster,finish_0091,2024-08-27,ref_to_finished_title
calendar_analysis_row_021833_part_0,calendar_analysis_row_021833,2024-08-27,2024-08-27 12:15:00+00:00,2024-08-27 13:30:00+00:00,Things,book:ctl,book:ctl,reading,ctl,1.25,1.25,True,explicit_reading_or_audiobook_duration,1.25,calendar_analysis_duration,,,0.0,consider the lobster,finish_0091,2024-08-27,ref_to_finished_title
calendar_analysis_row_021836_part_0,calendar_analysis_row_021836,2024-08-27,2024-08-27 14:15:00+00:00,2024-08-27 16:30:00+00:00,Things,book:ctl,book:ctl,reading,ctl,2.125,2.25,True,explicit_reading_or_audiobook_duration,2.25,full_duration_minor_overlap,lunch,"Meals, Supplements, Sleep",0.125,consider the lobster,finish_0091,2024-08-27,ref_to_finished_title
calendar_analysis_row_021839_part_0,calendar_analysis_row_021839,2024-08-27,2024-08-27 17:00:00+00:00,2024-08-27 18:45:00+00:00,Things,finished book: consider the lobster,finished book: consider the lobster,finished,consider the lobster,1.75,1.75,True,explicit_finished_book_duration,1.75,calendar_analysis_duration,,,0.0,consider the lobster,finish_0091,2024-08-27,finished_event_identity
calendar_analysis_row_021878_part_0,calendar_analysis_row_021878,2024-08-28,2024-08-28 21:15:00+00:00,2024-08-28 22:15:00+00:00,Things,Finished book: the last interview,Finished book: the last interview,finished,the last interview,1.0,1.0,True,explicit_finished_book_duration,1.0,calendar_analysis_duration,,,0.0,the last interview,finish_0092,2024-08-28,finished_event_identity
calendar_analysis_row_021903_part_0,calendar_analysis_row_021903,2024-08-31,2024-08-31 01:30:00+00:00,2024-08-31 02:00:00+00:00,Things,richard book,richard book,generic,,0.5,0.5,False,generic_temporal_read_not_counted_by_default,0.5,calendar_analysis_duration,,,0.0,A Supposedly Fun Thing I'll Never Do Again,finish_0093,2024-09-04,generic_temporal
calendar_analysis_row_021904_part_0,calendar_analysis_row_021904,2024-08-31,2024-08-31 02:00:00+00:00,2024-08-31 02:15:00+00:00,Things,Book:toboss,Book:toboss,reading,toboss,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,The Oxford Book of Short Stories,finish_0094,2024-09-14,ref_to_finished_title
calendar_analysis_row_021971_part_0,calendar_analysis_row_021971,2024-09-03,2024-09-03 20:30:00+00:00,2024-09-03 23:30:00+00:00,Things,book:asftinda,book:asftinda,reading,asftinda,1.5,3.0,True,explicit_reading_or_audiobook_duration,3.0,full_duration_compatible_overlap,Train to Charlottesville VA,Things,1.5,A Supposedly Fun Thing I'll Never Do Again,finish_0093,2024-09-04,ref_to_finished_title
calendar_analysis_row_021977_part_0,calendar_analysis_row_021977,2024-09-04,2024-09-04 04:15:00+00:00,2024-09-04 04:45:00+00:00,Things,Book:asftinda,Book:asftinda,reading,asftinda,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,A Supposedly Fun Thing I'll Never Do Again,finish_0093,2024-09-04,ref_to_finished_title
calendar_analysis_row_021988_part_0,calendar_analysis_row_021988,2024-09-04,2024-09-04 16:45:00+00:00,2024-09-04 17:30:00+00:00,Things,book:asftinda,book:asftinda,reading,asftinda,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,A Supposedly Fun Thing I'll Never Do Again,finish_0093,2024-09-04,ref_to_finished_title
calendar_analysis_row_021992_part_0,calendar_analysis_row_021992,2024-09-04,2024-09-04 19:30:00+00:00,2024-09-04 20:15:00+00:00,Things,Book:asftinda,Book:asftinda,reading,asftinda,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,A Supposedly Fun Thing I'll Never Do Again,finish_0093,2024-09-04,ref_to_finished_title
calendar_analysis_row_021995_part_0,calendar_analysis_row_021995,2024-09-04,2024-09-04 21:45:00+00:00,2024-09-04 23:00:00+00:00,Things,Finished Book: A supposedly fun thing I'll never do again,Finished Book: A supposedly fun thing I'll never do again,finished,A supposedly fun thing I'll never do again,1.25,1.25,True,explicit_finished_book_duration,1.25,calendar_analysis_duration,,,0.0,A Supposedly Fun Thing I'll Never Do Again,finish_0093,2024-09-04,finished_event_identity
calendar_analysis_row_022007_part_0,calendar_analysis_row_022007,2024-09-05,2024-09-05 13:00:00+00:00,2024-09-05 13:15:00+00:00,Things,Book eyeglasses,Book eyeglasses,reading,eyeglasses,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_022026_part_0,calendar_analysis_row_022026,2024-09-06,2024-09-06 06:00:00+00:00,2024-09-06 06:30:00+00:00,Things,book:toboss,book:toboss,reading,toboss,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,The Oxford Book of Short Stories,finish_0094,2024-09-14,ref_to_finished_title
calendar_analysis_row_022039_part_0,calendar_analysis_row_022039,2024-09-06,2024-09-06 19:00:00+00:00,2024-09-06 20:00:00+00:00,Things,Book:toboss,Book:toboss,reading,toboss,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,The Oxford Book of Short Stories,finish_0094,2024-09-14,ref_to_finished_title
calendar_analysis_row_022085_part_0,calendar_analysis_row_022085,2024-09-08,2024-09-08 03:15:00+00:00,2024-09-08 03:30:00+00:00,Things,Book:toboss,Book:toboss,reading,toboss,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,The Oxford Book of Short Stories,finish_0094,2024-09-14,ref_to_finished_title
calendar_analysis_row_022087_part_0,calendar_analysis_row_022087,2024-09-08,2024-09-08 12:30:00+00:00,2024-09-08 12:45:00+00:00,Things,Book:toboss,Book:toboss,reading,toboss,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,The Oxford Book of Short Stories,finish_0094,2024-09-14,ref_to_finished_title
calendar_analysis_row_022170_part_0,calendar_analysis_row_022170,2024-09-11,2024-09-11 19:30:00+00:00,2024-09-11 20:15:00+00:00,Things,Book:toboss,Book:toboss,reading,toboss,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,The Oxford Book of Short Stories,finish_0094,2024-09-14,ref_to_finished_title
calendar_analysis_row_022172_part_0,calendar_analysis_row_022172,2024-09-11,2024-09-11 20:45:00+00:00,2024-09-11 21:15:00+00:00,Things,Book:toboss,Book:toboss,reading,toboss,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,The Oxford Book of Short Stories,finish_0094,2024-09-14,ref_to_finished_title
calendar_analysis_row_022185_part_0,calendar_analysis_row_022185,2024-09-12,2024-09-12 12:45:00+00:00,2024-09-12 13:30:00+00:00,Things,Book:toboss,Book:toboss,reading,toboss,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,The Oxford Book of Short Stories,finish_0094,2024-09-14,ref_to_finished_title
calendar_analysis_row_022189_part_0,calendar_analysis_row_022189,2024-09-12,2024-09-12 16:45:00+00:00,2024-09-12 17:15:00+00:00,Things,Book:toboss,Book:toboss,reading,toboss,0.375,0.5,True,explicit_reading_or_audiobook_duration,0.5,full_duration_minor_overlap,Drink,Waste Time,0.125,The Oxford Book of Short Stories,finish_0094,2024-09-14,ref_to_finished_title
calendar_analysis_row_022193_part_0,calendar_analysis_row_022193,2024-09-12,2024-09-12 20:45:00+00:00,2024-09-12 21:15:00+00:00,Things,Book:toboss,Book:toboss,reading,toboss,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,The Oxford Book of Short Stories,finish_0094,2024-09-14,ref_to_finished_title
calendar_analysis_row_022195_part_0,calendar_analysis_row_022195,2024-09-12,2024-09-12 21:30:00+00:00,2024-09-12 22:15:00+00:00,Things,Book:toboss,Book:toboss,reading,toboss,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,The Oxford Book of Short Stories,finish_0094,2024-09-14,ref_to_finished_title
calendar_analysis_row_022222_part_0,calendar_analysis_row_022222,2024-09-14,2024-09-14 03:00:00+00:00,2024-09-14 03:30:00+00:00,Things,book:toboss,book:toboss,reading,toboss,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,The Oxford Book of Short Stories,finish_0094,2024-09-14,ref_to_finished_title
calendar_analysis_row_022226_part_0,calendar_analysis_row_022226,2024-09-14,2024-09-14 12:00:00+00:00,2024-09-14 12:30:00+00:00,Things,read tabs,read tabs,reading,tabs,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_022228_part_0,calendar_analysis_row_022228,2024-09-14,2024-09-14 13:00:00+00:00,2024-09-14 13:30:00+00:00,Things,finished book: the oxford book of short stories,finished book: the oxford book of short stories,finished,the oxford book of short stories,0.5,0.5,True,explicit_finished_book_duration,0.5,calendar_analysis_duration,,,0.0,The Oxford Book of Short Stories,finish_0094,2024-09-14,finished_event_identity
calendar_analysis_row_022236_part_0,calendar_analysis_row_022236,2024-09-14,2024-09-14 18:15:00+00:00,2024-09-14 18:30:00+00:00,Things,book:biwhm,book:biwhm,reading,biwhm,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,Brief Interviews with Hideous Men,finish_0098,2024-10-09,ref_to_finished_title
calendar_analysis_row_022239_part_0,calendar_analysis_row_022239,2024-09-14,2024-09-14 21:30:00+00:00,2024-09-14 22:15:00+00:00,Things,Book:biwhm,Book:biwhm,reading,biwhm,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,Brief Interviews with Hideous Men,finish_0098,2024-10-09,ref_to_finished_title
calendar_analysis_row_022258_part_0,calendar_analysis_row_022258,2024-09-15,2024-09-15 14:30:00+00:00,2024-09-15 14:45:00+00:00,Things,Books,Books,generic,,0.25,0.25,False,generic_temporal_read_not_counted_by_default,0.25,calendar_analysis_duration,,,0.0,Red Plenty,finish_0095,2024-09-19,generic_temporal
calendar_analysis_row_022262_part_0,calendar_analysis_row_022262,2024-09-15,2024-09-15 16:30:00+00:00,2024-09-15 17:30:00+00:00,Things,Book:biwhm,Book:biwhm,reading,biwhm,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,Brief Interviews with Hideous Men,finish_0098,2024-10-09,ref_to_finished_title
calendar_analysis_row_022320_part_0,calendar_analysis_row_022320,2024-09-17,2024-09-17 18:00:00+00:00,2024-09-17 18:15:00+00:00,Things,book:rp,book:rp,reading,rp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,Red Plenty,finish_0095,2024-09-19,ref_to_finished_title
calendar_analysis_row_022322_part_0,calendar_analysis_row_022322,2024-09-17,2024-09-17 18:45:00+00:00,2024-09-17 20:15:00+00:00,Things,Book:rp,Book:rp,reading,rp,1.5,1.5,True,explicit_reading_or_audiobook_duration,1.5,calendar_analysis_duration,,,0.0,Red Plenty,finish_0095,2024-09-19,ref_to_finished_title
calendar_analysis_row_022329_part_0,calendar_analysis_row_022329,2024-09-18,2024-09-18 02:15:00+00:00,2024-09-18 02:45:00+00:00,Things,Book:rp,Book:rp,reading,rp,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,Red Plenty,finish_0095,2024-09-19,ref_to_finished_title
calendar_analysis_row_022336_part_0,calendar_analysis_row_022336,2024-09-18,2024-09-18 10:00:00+00:00,2024-09-18 10:45:00+00:00,Things,Book:rp,Book:rp,reading,rp,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,Red Plenty,finish_0095,2024-09-19,ref_to_finished_title
calendar_analysis_row_022343_part_0,calendar_analysis_row_022343,2024-09-18,2024-09-18 15:00:00+00:00,2024-09-18 15:45:00+00:00,Things,Book:rp,Book:rp,reading,rp,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,Red Plenty,finish_0095,2024-09-19,ref_to_finished_title
calendar_analysis_row_022346_part_0,calendar_analysis_row_022346,2024-09-18,2024-09-18 18:15:00+00:00,2024-09-18 18:45:00+00:00,Things,Book:rp,Book:rp,reading,rp,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,Red Plenty,finish_0095,2024-09-19,ref_to_finished_title
calendar_analysis_row_022358_part_0,calendar_analysis_row_022358,2024-09-19,2024-09-19 02:45:00+00:00,2024-09-19 03:45:00+00:00,Things,Book:rp,Book:rp,reading,rp,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,Red Plenty,finish_0095,2024-09-19,ref_to_finished_title
calendar_analysis_row_022361_part_0,calendar_analysis_row_022361,2024-09-19,2024-09-19 12:45:00+00:00,2024-09-19 14:00:00+00:00,Things,Book:rp,Book:rp,reading,rp,1.25,1.25,True,explicit_reading_or_audiobook_duration,1.25,calendar_analysis_duration,,,0.0,Red Plenty,finish_0095,2024-09-19,ref_to_finished_title
calendar_analysis_row_022365_part_0,calendar_analysis_row_022365,2024-09-19,2024-09-19 14:45:00+00:00,2024-09-19 18:00:00+00:00,Things,Book:rp,Book:rp,reading,rp,3.25,3.25,True,explicit_reading_or_audiobook_duration,3.25,calendar_analysis_duration,,,0.0,Red Plenty,finish_0095,2024-09-19,ref_to_finished_title
calendar_analysis_row_022371_part_0,calendar_analysis_row_022371,2024-09-19,2024-09-19 21:15:00+00:00,2024-09-19 21:30:00+00:00,Things,Finished book: red plenty,Finished book: red plenty,finished,red plenty,0.25,0.25,True,explicit_finished_book_duration,0.25,calendar_analysis_duration,,,0.0,Red Plenty,finish_0095,2024-09-19,finished_event_identity
calendar_analysis_row_022410_part_0,calendar_analysis_row_022410,2024-09-20,2024-09-20 21:15:00+00:00,2024-09-20 21:45:00+00:00,Things,book:information,book:information,reading,information,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_022419_part_0,calendar_analysis_row_022419,2024-09-21,2024-09-21 03:15:00+00:00,2024-09-21 03:30:00+00:00,Things,book:tg,book:tg,reading,tg,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,the goal,finish_0101,2024-10-12,ref_to_finished_title
calendar_analysis_row_022459_part_0,calendar_analysis_row_022459,2024-09-22,2024-09-22 16:15:00+00:00,2024-09-22 16:30:00+00:00,Things,book:tg,book:tg,reading,tg,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,the goal,finish_0101,2024-10-12,ref_to_finished_title
calendar_analysis_row_022510_part_0,calendar_analysis_row_022510,2024-09-25,2024-09-25 02:30:00+00:00,2024-09-25 03:00:00+00:00,Things,Book:tiofb,Book:tiofb,reading,tiofb,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,The innocence of Father Brown,finish_0096,2024-09-25,ref_to_finished_title
calendar_analysis_row_022522_part_0,calendar_analysis_row_022522,2024-09-25,2024-09-25 19:00:00+00:00,2024-09-25 19:15:00+00:00,Things,Finished book: the innocence of father brown,Finished book: the innocence of father brown,finished,the innocence of father brown,0.25,0.25,True,explicit_finished_book_duration,0.25,calendar_analysis_duration,,,0.0,The innocence of Father Brown,finish_0096,2024-09-25,finished_event_identity
calendar_analysis_row_022523_part_0,calendar_analysis_row_022523,2024-09-25,2024-09-25 19:15:00+00:00,2024-09-25 19:30:00+00:00,Things,Books,Books,generic,,0.25,0.25,False,generic_temporal_read_not_counted_by_default,0.25,calendar_analysis_duration,,,0.0,The innocence of Father Brown,finish_0096,2024-09-25,generic_temporal
calendar_analysis_row_022564_part_0,calendar_analysis_row_022564,2024-09-27,2024-09-27 16:00:00+00:00,2024-09-27 16:30:00+00:00,Things,Book:huc,Book:huc,reading,huc,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,hitlers uranium club,finish_0097,2024-10-02,ref_to_finished_title
calendar_analysis_row_022581_part_0,calendar_analysis_row_022581,2024-09-28,2024-09-28 14:15:00+00:00,2024-09-28 15:30:00+00:00,Things,Book:huc,Book:huc,reading,huc,1.25,1.25,True,explicit_reading_or_audiobook_duration,1.25,calendar_analysis_duration,,,0.0,hitlers uranium club,finish_0097,2024-10-02,ref_to_finished_title
calendar_analysis_row_022584_part_0,calendar_analysis_row_022584,2024-09-28,2024-09-28 16:30:00+00:00,2024-09-28 18:15:00+00:00,Things,Book:huc,Book:huc,reading,huc,1.75,1.75,True,explicit_reading_or_audiobook_duration,1.75,calendar_analysis_duration,,,0.0,hitlers uranium club,finish_0097,2024-10-02,ref_to_finished_title
calendar_analysis_row_022620_part_0,calendar_analysis_row_022620,2024-10-01,2024-10-01 00:00:00+00:00,2024-10-01 00:30:00+00:00,Things,Book:huc,Book:huc,reading,huc,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,hitlers uranium club,finish_0097,2024-10-02,ref_to_finished_title
calendar_analysis_row_022643_part_0,calendar_analysis_row_022643,2024-10-01,2024-10-01 18:00:00+00:00,2024-10-01 18:45:00+00:00,Things,book:huc,book:huc,reading,huc,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,hitlers uranium club,finish_0097,2024-10-02,ref_to_finished_title
calendar_analysis_row_022645_part_0,calendar_analysis_row_022645,2024-10-01,2024-10-01 19:30:00+00:00,2024-10-01 20:00:00+00:00,Things,book:huc,book:huc,reading,huc,0.375,0.5,True,explicit_reading_or_audiobook_duration,0.5,full_duration_minor_overlap,lunch,"Meals, Supplements, Sleep",0.125,hitlers uranium club,finish_0097,2024-10-02,ref_to_finished_title
calendar_analysis_row_022673_part_0,calendar_analysis_row_022673,2024-10-02,2024-10-02 21:15:00+00:00,2024-10-02 21:30:00+00:00,Things,Finished book: hitlers uranium club,Finished book: hitlers uranium club,finished,hitlers uranium club,0.25,0.25,True,explicit_finished_book_duration,0.25,calendar_analysis_duration,,,0.0,hitlers uranium club,finish_0097,2024-10-02,finished_event_identity
calendar_analysis_row_022676_part_0,calendar_analysis_row_022676,2024-10-02,2024-10-02 22:30:00+00:00,2024-10-03 00:45:00+00:00,Things,Book:tg,Book:tg,reading,tg,2.25,2.25,True,explicit_reading_or_audiobook_duration,2.25,calendar_analysis_duration,,,0.0,the goal,finish_0101,2024-10-12,ref_to_finished_title
calendar_analysis_row_022709_part_0,calendar_analysis_row_022709,2024-10-03,2024-10-03 21:45:00+00:00,2024-10-03 22:45:00+00:00,Things,book:tg,book:tg,reading,tg,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,the goal,finish_0101,2024-10-12,ref_to_finished_title
calendar_analysis_row_022710_part_0,calendar_analysis_row_022710,2024-10-03,2024-10-03 22:45:00+00:00,2024-10-03 23:30:00+00:00,Things,Book:tg,Book:tg,reading,tg,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,the goal,finish_0101,2024-10-12,ref_to_finished_title
calendar_analysis_row_022815_part_0,calendar_analysis_row_022815,2024-10-08,2024-10-08 07:45:00+00:00,2024-10-08 08:15:00+00:00,Things,Book:biwhm,Book:biwhm,reading,biwhm,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,Brief Interviews with Hideous Men,finish_0098,2024-10-09,ref_to_finished_title
calendar_analysis_row_022827_part_0,calendar_analysis_row_022827,2024-10-08,2024-10-08 19:45:00+00:00,2024-10-08 20:15:00+00:00,Things,Book:biwhm,Book:biwhm,reading,biwhm,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,Brief Interviews with Hideous Men,finish_0098,2024-10-09,ref_to_finished_title
calendar_analysis_row_022836_part_0,calendar_analysis_row_022836,2024-10-09,2024-10-09 02:15:00+00:00,2024-10-09 02:30:00+00:00,Things,book:biwhm,book:biwhm,reading,biwhm,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,Brief Interviews with Hideous Men,finish_0098,2024-10-09,ref_to_finished_title
calendar_analysis_row_022841_part_0,calendar_analysis_row_022841,2024-10-09,2024-10-09 04:15:00+00:00,2024-10-09 05:15:00+00:00,Things,book:biwhm,book:biwhm,reading,biwhm,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,Brief Interviews with Hideous Men,finish_0098,2024-10-09,ref_to_finished_title
calendar_analysis_row_022849_part_0,calendar_analysis_row_022849,2024-10-09,2024-10-09 16:15:00+00:00,2024-10-09 17:00:00+00:00,Things,Book:biwhm,Book:biwhm,reading,biwhm,0.375,0.75,True,explicit_reading_or_audiobook_duration,0.375,calendar_analysis_duration_incompatible_overlap,Spa,Things,0.0,Brief Interviews with Hideous Men,finish_0098,2024-10-09,ref_to_finished_title
calendar_analysis_row_022852_part_0,calendar_analysis_row_022852,2024-10-09,2024-10-09 17:45:00+00:00,2024-10-09 19:30:00+00:00,Things,Book:biwhm,Book:biwhm,reading,biwhm,1.75,1.75,True,explicit_reading_or_audiobook_duration,1.75,calendar_analysis_duration,,,0.0,Brief Interviews with Hideous Men,finish_0098,2024-10-09,ref_to_finished_title
calendar_analysis_row_022853_part_0,calendar_analysis_row_022853,2024-10-09,2024-10-09 20:00:00+00:00,2024-10-09 20:15:00+00:00,Things,Finished book: brief interviews with hideous men,Finished book: brief interviews with hideous men,finished,brief interviews with hideous men,0.25,0.25,True,explicit_finished_book_duration,0.25,calendar_analysis_duration,,,0.0,Brief Interviews with Hideous Men,finish_0098,2024-10-09,finished_event_identity
calendar_analysis_row_022854_part_0,calendar_analysis_row_022854,2024-10-09,2024-10-09 20:15:00+00:00,2024-10-09 22:00:00+00:00,Things,book:trw,book:trw,reading,trw,1.75,1.75,True,explicit_reading_or_audiobook_duration,1.75,calendar_analysis_duration,,,0.0,the religion war,finish_0099,2024-10-09,ref_to_finished_title
calendar_analysis_row_022857_part_0,calendar_analysis_row_022857,2024-10-09,2024-10-09 22:30:00+00:00,2024-10-09 23:15:00+00:00,Things,Finished book: the religion war,Finished book: the religion war,finished,the religion war,0.75,0.75,True,explicit_finished_book_duration,0.75,calendar_analysis_duration,,,0.0,the religion war,finish_0099,2024-10-09,finished_event_identity
calendar_analysis_row_022877_part_0,calendar_analysis_row_022877,2024-10-10,2024-10-10 18:00:00+00:00,2024-10-10 19:15:00+00:00,Things,book:shilav,book:shilav,reading,shilav,1.125,1.25,True,explicit_reading_or_audiobook_duration,1.25,full_duration_minor_overlap,Amelia,Things,0.125,self help is like a vaccine,finish_0100,2024-10-11,ref_to_finished_title
calendar_analysis_row_022886_part_0,calendar_analysis_row_022886,2024-10-11,2024-10-11 00:00:00+00:00,2024-10-11 00:15:00+00:00,Things,finished book: self help is like a vaccine,finished book: self help is like a vaccine,finished,self help is like a vaccine,0.25,0.25,True,explicit_finished_book_duration,0.25,calendar_analysis_duration,,,0.0,self help is like a vaccine,finish_0100,2024-10-11,finished_event_identity
calendar_analysis_row_022911_part_0,calendar_analysis_row_022911,2024-10-11,2024-10-11 20:30:00+00:00,2024-10-11 21:15:00+00:00,Things,reading,reading,reading,ing,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,,,,
